# File, Counts, Atom Detected (threshold=7279), Max Count, X-pos (pix), Y-pos (pix), Mean Count, s.d.
1099.0,6978.0,0.0,812.0,0.0,20.0,776.175925925926,777.156716167929
1100.0,7033.0,0.0,812.0,13.0,14.0,778.5208333333334,779.4999512597298
1101.0,7022.0,0.0,809.0,15.0,3.0,778.25,779.2297344931914
1102.0,7021.0,0.0,822.0,0.0,4.0,780.125,781.1061732109831
1103.0,7046.0,0.0,813.0,0.0,5.0,780.1087962962963,781.0918929573008
1104.0,7530.0,1.0,939.0,9.0,9.0,782.4050925925926,783.3832761226045
1105.0,6971.0,0.0,810.0,1.0,4.0,780.0347222222222,781.0113899190553
1106.0,7041.0,0.0,818.0,10.0,4.0,781.5972222222222,782.5725113360677
1107.0,7077.0,0.0,820.0,15.0,6.0,781.4050925925926,782.3836992807506
1108.0,7040.0,0.0,812.0,15.0,6.0,779.3356481481482,780.3144273742768
1109.0,7075.0,0.0,813.0,4.0,20.0,782.3217592592592,783.3017348944346
1110.0,7055.0,0.0,819.0,9.0,3.0,781.3263888888889,782.3151746467651
1111.0,7089.0,0.0,807.0,10.0,0.0,781.9537037037037,782.9342008604747
1112.0,7079.0,0.0,816.0,9.0,12.0,782.3935185185185,783.3740043085743
1113.0,7554.0,1.0,965.0,9.0,9.0,780.6388888888889,781.6143743320059
1114.0,7043.0,0.0,813.0,13.0,3.0,781.1666666666666,782.1460631091376
1115.0,7056.0,0.0,814.0,6.0,13.0,782.6898148148148,783.6747721420406
1116.0,7093.0,0.0,813.0,13.0,3.0,783.0625,784.0431811939941
1117.0,6998.0,0.0,817.0,1.0,3.0,782.1180555555555,783.0961943797021
1118.0,7028.0,0.0,825.0,12.0,0.0,781.375,782.3611356884562
1119.0,7456.0,1.0,950.0,9.0,9.0,783.324074074074,784.3215520331943
1120.0,6980.0,0.0,818.0,6.0,8.0,783.1921296296297,784.1744872476507
1121.0,7022.0,0.0,824.0,3.0,17.0,784.7777777777778,785.7673477728545
1122.0,7004.0,0.0,826.0,1.0,5.0,783.761574074074,784.7411369185113
1123.0,7025.0,0.0,816.0,13.0,16.0,784.1574074074074,785.149744093222
1124.0,7011.0,0.0,811.0,2.0,11.0,782.0555555555555,783.0411651741615
1125.0,7035.0,0.0,817.0,13.0,0.0,783.4004629629629,784.3927632000162
1126.0,7002.0,0.0,816.0,1.0,4.0,785.0439814814815,786.0356831134387
1127.0,7026.0,0.0,816.0,2.0,3.0,783.9282407407408,784.9220172003375
1128.0,7008.0,0.0,817.0,0.0,4.0,783.3657407407408,784.3595492834929
1129.0,7012.0,0.0,810.0,20.0,6.0,782.1550925925926,783.1385173486159
1130.0,7023.0,0.0,824.0,7.0,12.0,782.7893518518518,783.7764978665083
1131.0,7018.0,0.0,822.0,9.0,15.0,782.6064814814815,783.6113909744837
1132.0,7042.0,0.0,820.0,13.0,0.0,783.7199074074074,784.7200884196693
1133.0,7052.0,0.0,821.0,19.0,5.0,783.4537037037037,784.4289512647825
1134.0,6966.0,0.0,811.0,13.0,4.0,782.6851851851852,783.6682172386327
1135.0,7013.0,0.0,817.0,1.0,1.0,783.2986111111111,784.2937872886553
1136.0,7498.0,1.0,943.0,9.0,9.0,783.6481481481482,784.6267470909846
1137.0,7060.0,0.0,818.0,8.0,16.0,784.7060185185185,785.6903787305139
1138.0,7022.0,0.0,817.0,2.0,3.0,784.0972222222222,785.081058962405
1139.0,7010.0,0.0,824.0,18.0,10.0,782.8495370370371,783.843938667395
1140.0,7503.0,1.0,960.0,9.0,9.0,783.4791666666666,784.4640728997942
1141.0,6994.0,0.0,814.0,7.0,2.0,783.1412037037037,784.1180202020411
1142.0,7036.0,0.0,818.0,2.0,11.0,782.2893518518518,783.2725343767958
1143.0,7019.0,0.0,813.0,17.0,5.0,782.8564814814815,783.8398316432597
